idf,id,sexo, parentescoJefe,conyugue,conyugueNo,padre,padreNo,madre,madreNo
60145251,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60145251,8,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145251,9,1,4,1.79769313486232e+308,1.79769313486232e+308,1,8,2,1.79769313486232e+308
60145251,3,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60145251,4,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60145251,7,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,5
60145251,5,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145251,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145251,6,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,5
60145251,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60145251,8,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145251,9,1,4,1.79769313486232e+308,1.79769313486232e+308,1,8,2,1.79769313486232e+308
60145251,3,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60145251,4,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60145251,7,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,5
60145251,5,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145251,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145251,6,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,5
60145281,3,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60145281,1,1,1,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
60145281,4,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60145281,2,2,2,1,1,3,1.79769313486232e+308,3,1.79769313486232e+308
60145291,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145291,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145291,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60145291,4,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145291,5,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60145301,2,2,2,1,1,3,1.79769313486232e+308,3,1.79769313486232e+308
60145301,1,1,1,1,2,3,1.79769313486232e+308,3,1.79769313486232e+308
60145301,5,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,4
60145301,3,1,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60145301,7,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,6
60145301,6,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60145301,4,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60145301,2,2,2,1,1,3,1.79769313486232e+308,3,1.79769313486232e+308
60145301,1,1,1,1,2,3,1.79769313486232e+308,3,1.79769313486232e+308
60145301,5,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,4
60145301,3,1,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60145301,7,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,6
60145301,6,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60145301,4,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60145331,5,2,8,1,4,2,1.79769313486232e+308,2,1.79769313486232e+308
60145331,6,1,4,1.79769313486232e+308,1.79769313486232e+308,1,4,1,5
60145331,3,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60145331,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145331,1,2,1,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60145331,4,1,3,1,5,2,1.79769313486232e+308,1,1
60145431,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60145431,5,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,4
60145431,2,1,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60145431,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145431,4,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145431,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60145431,5,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,4
60145431,2,1,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60145431,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145431,4,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145471,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60145471,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145471,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145521,2,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60145521,3,1,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60145521,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60145561,5,1,4,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,3
60145561,3,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60145561,2,2,2,1,1,3,1.79769313486232e+308,2,1.79769313486232e+308
60145561,1,1,1,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
60145561,4,1,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60145581,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,3,1.79769313486232e+308
60145581,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145591,3,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60145591,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145591,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,3,1.79769313486232e+308
60145591,4,1,3,1,5,2,1.79769313486232e+308,1,1
60145591,5,2,8,1,4,2,1.79769313486232e+308,2,1.79769313486232e+308
60145591,3,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60145591,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145591,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,3,1.79769313486232e+308
60145591,4,1,3,1,5,2,1.79769313486232e+308,1,1
60145591,5,2,8,1,4,2,1.79769313486232e+308,2,1.79769313486232e+308
60145661,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145661,5,1,5,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60145661,4,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145661,1,2,1,1.79769313486232e+308,1.79769313486232e+308,1,5,3,1.79769313486232e+308
60145661,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145691,2,1,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60145691,3,1,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60145691,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60145691,4,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60145701,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,3,1.79769313486232e+308
60145701,4,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145701,2,1,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60145701,3,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60145751,3,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60145751,7,2,8,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60145751,4,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60145751,6,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60145751,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60145751,8,2,14,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,7
60145751,9,1,14,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,7
60145751,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145751,5,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60145751,3,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60145751,7,2,8,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60145751,4,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60145751,6,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60145751,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60145751,8,2,14,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,7
60145751,9,1,14,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,7
60145751,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145751,5,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60145751,3,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60145751,7,2,8,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60145751,4,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60145751,6,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60145751,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60145751,8,2,14,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,7
60145751,9,1,14,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,7
60145751,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145751,5,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60145761,4,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145761,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145761,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60145761,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145761,5,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145821,3,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60145821,1,1,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60145821,4,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60145821,2,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,2,1.79769313486232e+308
60145841,2,2,2,1,1,3,1.79769313486232e+308,3,1.79769313486232e+308
60145841,3,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60145841,1,1,1,1,2,3,1.79769313486232e+308,3,1.79769313486232e+308
60145841,4,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60145871,2,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,2,1.79769313486232e+308
60145871,5,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,4
60145871,1,1,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60145871,4,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,2,1.79769313486232e+308
60145871,3,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60145871,2,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,2,1.79769313486232e+308
60145871,5,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,4
60145871,1,1,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60145871,4,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,2,1.79769313486232e+308
60145871,3,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60145901,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60145901,4,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145901,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145901,5,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145901,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145991,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145991,6,1,8,1,5,2,1.79769313486232e+308,2,1.79769313486232e+308
60145991,5,2,3,1,6,2,1.79769313486232e+308,1,1
60145991,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60145991,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60145991,4,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146001,4,2,5,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60146001,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146001,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,4
60146001,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146041,8,1,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,7
60146041,6,1,9,1.79769313486232e+308,1.79769313486232e+308,1,4,1,3
60146041,2,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146041,3,2,4,1,4,2,1.79769313486232e+308,2,1.79769313486232e+308
60146041,4,1,14,1,3,2,1.79769313486232e+308,2,1.79769313486232e+308
60146041,7,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146041,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60146041,5,2,9,1.79769313486232e+308,1.79769313486232e+308,1,4,1,3
60146061,3,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60146061,2,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60146061,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60146061,3,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60146061,2,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60146061,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60146071,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146071,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146071,4,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146071,5,1,14,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146071,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146081,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,3,1.79769313486232e+308
60146081,5,1,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146081,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146081,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146081,4,1,7,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146151,5,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60146151,6,2,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146151,4,1,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60146151,1,2,1,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
60146151,2,1,2,1,1,3,1.79769313486232e+308,3,1.79769313486232e+308
60146151,3,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60146221,1,1,1,1,2,3,1.79769313486232e+308,3,1.79769313486232e+308
60146221,3,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60146221,4,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60146221,2,2,2,1,1,3,1.79769313486232e+308,2,1.79769313486232e+308
60146221,5,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60146231,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60146231,3,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146231,2,1,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60146251,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146251,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146251,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60146321,4,1,8,1,3,2,1.79769313486232e+308,2,1.79769313486232e+308
60146321,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146321,5,1,4,1.79769313486232e+308,1.79769313486232e+308,1,4,1,3
60146321,3,2,3,1,4,2,1.79769313486232e+308,1,1
60146321,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146341,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146341,3,1,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60146341,2,2,9,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60146431,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60146431,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146431,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146431,4,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146451,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60146451,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146451,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146461,3,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60146461,4,2,3,1,5,3,1.79769313486232e+308,1,1
60146461,5,1,14,1,4,2,1.79769313486232e+308,3,1.79769313486232e+308
60146461,2,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60146461,1,2,1,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146481,4,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60146481,3,1,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60146481,5,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,4
60146481,2,2,2,1,1,3,1.79769313486232e+308,3,1.79769313486232e+308
60146481,6,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146481,1,1,1,1,2,2,1.79769313486232e+308,3,1.79769313486232e+308
60146551,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60146551,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60146591,4,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60146591,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
